#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2024 02 04 09 50  30  9.0 10.0   2.7    11   8.1 314 1013.7  10.1  11.5    MM   MM   MM    MM
2024 02 04 09 40  30  9.0 11.0    MM    MM    MM  MM 1013.7  10.1  11.5    MM   MM   MM    MM
2024 02 04 09 30  30  8.0 11.0    MM    MM    MM  MM 1013.8  10.1  11.5    MM   MM   MM    MM
2024 02 04 09 20  30  8.0 10.0   2.7    12   7.7 313 1013.9  10.1  11.5    MM   MM   MM    MM
2024 02 04 09 10  30  8.0 11.0    MM    MM    MM  MM 1014.1  10.0  11.5    MM   MM   MM    MM
2024 02 04 09 00  30  8.0 10.0    MM    MM    MM  MM 1014.2  10.1  11.5    MM   MM -1.4    MM
2024 02 04 08 50  30  8.0 10.0   2.7    12   7.9 320 1014.3  10.1  11.5    MM   MM   MM    MM
2024 02 04 08 40  30  8.0 10.0   2.7    MM   7.9 320 1014.4  10.2  11.5    MM   MM   MM    MM
2024 02 04 08 30  30  8.0 10.0    MM    MM    MM  MM 1014.5  10.2  11.5    MM   MM   MM    MM
2024 02 04 08 20  30  8.0 10.0   2.6    12   8.0 314 1014.7  10.1    MM    MM   MM   MM    MM
2024 02 04 08 10  30  8.0 10.0   2.6    MM   8.0 314 1014.8  10.1  11.5    MM   MM   MM    MM
2024 02 04 08 00  30  8.0 10.0    MM    MM    MM  MM 1015.0  10.1  11.5    MM   MM -0.7    MM
2024 02 04 07 50  40  7.0 10.0   2.8    11   7.9 307 1015.1  10.2  11.5    MM   MM   MM    MM
2024 02 04 07 40  40  7.0 10.0   2.8    MM   7.9 307 1015.2  10.1  11.5    MM   MM   MM    MM
2024 02 04 07 30  40  7.0  9.0    MM    MM    MM  MM 1015.3  10.2  11.5    MM   MM   MM    MM
2024 02 04 07 20  40  8.0  9.0   2.8    12   7.9 313 1015.4  10.2  11.5    MM   MM   MM    MM
2024 02 04 07 10  40  7.0 10.0   2.8    MM   7.9 313 1015.4  10.2  11.5    MM   MM   MM    MM
2024 02 04 07 00  40  7.0  9.0    MM    MM    MM  MM 1015.4  10.3  11.5    MM   MM -0.3    MM
2024 02 04 06 50  30  7.0  9.0   3.0    11   8.3 315 1015.6  10.3  11.5    MM   MM   MM    MM
2024 02 04 06 40  40  7.0  9.0    MM    MM    MM  MM 1015.5  10.3  11.5    MM   MM   MM    MM
2024 02 04 06 30  40  6.0  9.0    MM    MM    MM  MM 1015.6  10.4  11.5    MM   MM   MM    MM
2024 02 04 06 20  40  6.0  8.0   3.1    12   8.5 315 1015.6  10.4  11.5    MM   MM   MM    MM
2024 02 04 06 10  40  7.0  9.0    MM    MM    MM  MM 1015.6  10.4  11.5    MM   MM   MM    MM
2024 02 04 06 00  40  7.0  9.0    MM    MM    MM  MM 1015.6  10.4  11.5    MM   MM +0.0    MM
2024 02 04 05 50  40  7.0  9.0   3.1    12   8.4 307 1015.7  10.5  11.5    MM   MM   MM    MM
2024 02 04 05 40  40  7.0  9.0    MM    MM    MM  MM 1015.7  10.5  11.5    MM   MM   MM    MM
2024 02 04 05 30  40  6.0  8.0    MM    MM    MM  MM 1015.7  10.6  11.5    MM   MM   MM    MM
2024 02 04 05 20  40  6.0  8.0   2.9    11   8.2 310 1015.7  10.6  11.5    MM   MM   MM    MM
2024 02 04 05 10  40  6.0  8.0    MM    MM    MM  MM 1015.7  10.5  11.5    MM   MM   MM    MM
2024 02 04 05 00  40  5.0  7.0    MM    MM    MM  MM 1015.7  10.5  11.5    MM   MM +0.0    MM
2024 02 04 04 50  40  5.0  7.0   3.4    12   8.8 315 1015.7  10.5  11.5    MM   MM   MM    MM
2024 02 04 04 40  40  5.0  7.0    MM    MM    MM  MM 1015.8  10.5  11.5    MM   MM   MM    MM
2024 02 04 04 30  40  5.0  7.0    MM    MM    MM  MM 1015.8  10.5  11.5    MM   MM   MM    MM
2024 02 04 04 20  40  5.0  7.0   3.3    12   8.6 305 1015.7  10.5  11.5    MM   MM   MM    MM
2024 02 04 04 10  40  4.0  7.0   3.3    MM   8.6 305 1015.7  10.5  11.5    MM   MM   MM    MM
2024 02 04 04 00  40  5.0  6.0    MM    MM    MM  MM 1015.7  10.4  11.5    MM   MM +0.0    MM
2024 02 04 03 50  40  4.0  6.0   3.4    11   8.6 309 1015.7  10.4  11.5    MM   MM   MM    MM
2024 02 04 03 40  40  4.0  6.0    MM    MM    MM  MM 1015.8  10.4  11.5    MM   MM   MM    MM
2024 02 04 03 30  40  4.0  5.0    MM    MM    MM  MM 1015.8  10.4  11.5    MM   MM   MM    MM
2024 02 04 03 20  30  3.0  6.0   3.9    12   9.0 306 1015.8  10.4  11.5    MM   MM   MM    MM
2024 02 04 03 10  30  3.0  4.0   3.9    MM   9.0 306 1015.8  10.4  11.5    MM   MM   MM    MM
2024 02 04 03 00  30  2.0  4.0    MM    MM    MM  MM 1015.8  10.4  11.5    MM   MM +0.0    MM
2024 02 04 02 50  30  2.0  3.0   3.5    11   8.7 310 1015.9  10.3  11.5    MM   MM   MM    MM
2024 02 04 02 40  30  1.0  3.0    MM    MM    MM  MM 1015.8  10.3  11.5    MM   MM   MM    MM
2024 02 04 02 30  40  2.0  3.0    MM    MM    MM  MM 1015.8  10.3  11.6    MM   MM   MM    MM
2024 02 04 02 20  40  1.0  3.0   3.7    12   8.8 317 1015.8  10.3  11.6    MM   MM   MM    MM
2024 02 04 02 10  40  1.0  3.0   3.7    MM   8.8 317 1015.7  10.3  11.6    MM   MM   MM    MM
2024 02 04 02 00  70  1.0  3.0    MM    MM    MM  MM 1015.7  10.3  11.6    MM   MM +0.0    MM
2024 02 04 01 50 160  2.0  4.0   3.7    12   8.7 307 1015.7  10.3  11.6    MM   MM   MM    MM
2024 02 04 01 40 160  2.0  4.0    MM    MM    MM  MM 1015.8  10.4  11.6    MM   MM   MM    MM
2024 02 04 01 30 150  2.0  5.0    MM    MM    MM  MM 1015.8  10.4  11.6    MM   MM   MM    MM
2024 02 04 01 20 160  2.0  5.0   3.5    12   8.5 317 1015.7  10.4  11.6    MM   MM   MM    MM
2024 02 04 01 10 170  3.0  7.0   3.5    MM   8.5 317 1015.7  10.4  11.6    MM   MM   MM    MM
2024 02 04 01 00 180  4.0  6.0    MM    MM    MM  MM 1015.7  10.4  11.6    MM   MM +0.3    MM
2024 02 04 00 50 160  4.0  6.0   3.5    11   8.5 314 1015.7  10.4  11.6    MM   MM   MM    MM
2024 02 04 00 40 150  4.0  7.0    MM    MM    MM  MM 1015.6  10.4  11.6    MM   MM   MM    MM
2024 02 04 00 30 160  4.0  7.0    MM    MM    MM  MM 1015.6  10.4  11.6    MM   MM   MM    MM
2024 02 04 00 20 160  4.0  7.0   3.4    12   8.4 310 1015.7  10.4  11.6    MM   MM   MM    MM
2024 02 04 00 10 160  4.0  7.0   3.4    MM   8.4 310 1015.7  10.4  11.6    MM   MM   MM    MM
2024 02 04 00 00 160  4.0  7.0    MM    MM    MM  MM 1015.7  10.5  11.6    MM   MM +0.0    MM
2024 02 03 23 50 170  4.0  7.0   3.3    12   8.3 309 1015.7  10.4  11.6    MM   MM   MM    MM
2024 02 03 23 40 160  5.0  7.0    MM    MM    MM  MM 1015.6  10.4  11.6    MM   MM   MM    MM
2024 02 03 23 30 160  5.0  7.0    MM    MM    MM  MM 1015.5  10.4  11.6    MM   MM   MM    MM
2024 02 03 23 20 170  4.0  7.0   3.4    13   8.4 305 1015.5  10.5  11.6    MM   MM   MM    MM
2024 02 03 23 10 170  5.0  7.0   3.4    MM   8.4 305 1015.5  10.5  11.6    MM   MM   MM    MM
2024 02 03 23 00 170  5.0  7.0    MM    MM    MM  MM 1015.5  10.5  11.6    MM   MM +0.0    MM
2024 02 03 22 50 160  5.0  8.0   3.4    13   8.4 316 1015.5  10.4  11.6    MM   MM   MM    MM
2024 02 03 22 40 160  5.0  8.0    MM    MM    MM  MM 1015.4  10.4  11.6    MM   MM   MM    MM
2024 02 03 22 30 160  5.0  8.0    MM    MM    MM  MM 1015.4  10.4  11.6    MM   MM   MM    MM
2024 02 03 22 20 170  5.0  8.0   3.4    13   8.6 308 1015.4  10.3  11.6    MM   MM   MM    MM
2024 02 03 22 10 170  6.0  8.0    MM    MM    MM  MM 1015.4  10.2  11.6    MM   MM   MM    MM
2024 02 03 22 00 160  6.0  8.0    MM    MM    MM  MM 1015.4  10.3  11.6    MM   MM +0.0    MM
2024 02 03 21 50 170  6.0  9.0   3.3    14   8.0 303 1015.4  10.3  11.6    MM   MM   MM    MM
2024 02 03 21 40 170  6.0  9.0    MM    MM    MM  MM 1015.4  10.3  11.6    MM   MM   MM    MM
2024 02 03 21 30 170  6.0  9.0    MM    MM    MM  MM 1015.5  10.3  11.6    MM   MM   MM    MM
2024 02 03 21 20 170  6.0  9.0   3.4    13   8.2 309 1015.5  10.3  11.6    MM   MM   MM    MM
2024 02 03 21 10 170  6.0  8.0    MM    MM    MM  MM 1015.5  10.2  11.6    MM   MM   MM    MM
2024 02 03 21 00 170  7.0  9.0    MM    MM    MM  MM 1015.6  10.2  11.6    MM   MM +0.8    MM
2024 02 03 20 50 170  7.0  9.0   3.1    13   7.6 301 1015.6  10.2  11.6    MM   MM   MM    MM
2024 02 03 20 40 170  7.0  9.0    MM    MM    MM  MM 1015.6  10.2  11.6    MM   MM   MM    MM
2024 02 03 20 30 170  6.0  9.0    MM    MM    MM  MM 1015.6  10.1  11.6    MM   MM   MM    MM
2024 02 03 20 20 160  7.0  9.0   3.2    13   7.9 323 1015.6  10.1  11.6    MM   MM   MM    MM
2024 02 03 20 10 160  6.0  9.0   3.2    MM   7.9 323 1015.6  10.1  11.5    MM   MM   MM    MM
2024 02 03 20 00 170  7.0  9.0    MM    MM    MM  MM 1015.6  10.1  11.5    MM   MM +1.5    MM
2024 02 03 19 50 160  6.0  9.0   3.5    14   8.1 311 1015.6  10.1  11.5    MM   MM   MM    MM
2024 02 03 19 40 170  7.0  9.0   3.5    MM   8.1 311 1015.5  10.0  11.5    MM   MM   MM    MM
2024 02 03 19 30 160  7.0 10.0    MM    MM    MM  MM 1015.4  10.0  11.5    MM   MM   MM    MM
2024 02 03 19 20 160  7.0 10.0   3.3    14   8.0 308 1015.4  10.0  11.5    MM   MM   MM    MM
2024 02 03 19 10 160  7.0 10.0    MM    MM    MM  MM 1015.4  10.0  11.5    MM   MM   MM    MM
2024 02 03 19 00 170  7.0  9.0    MM    MM    MM  MM 1015.3  10.0  11.5    MM   MM +1.8    MM
2024 02 03 18 50 170  8.0 11.0   3.1    13   7.7 310 1015.3   9.9  11.5    MM   MM   MM    MM
2024 02 03 18 40 170  8.0 11.0    MM    MM    MM  MM 1015.2   9.9  11.5    MM   MM   MM    MM
2024 02 03 18 30 170  8.0 10.0    MM    MM    MM  MM 1015.1   9.9  11.5    MM   MM   MM    MM
2024 02 03 18 20 170  8.0 10.0   3.3    14   7.8 283 1015.1   9.9  11.5    MM   MM   MM    MM
2024 02 03 18 10 160  8.0 11.0   3.3    MM   7.8 283 1014.9   9.8  11.5    MM   MM   MM    MM
2024 02 03 18 00 170  8.0 10.0    MM    MM    MM  MM 1014.8   9.8  11.5    MM   MM +2.3    MM
2024 02 03 17 50 170  8.0 11.0   3.4    13   7.8 311 1014.7   9.8  11.5    MM   MM   MM    MM
2024 02 03 17 40 170  8.0 11.0    MM    MM    MM  MM 1014.6   9.8  11.5    MM   MM   MM    MM
2024 02 03 17 30 170  8.0 11.0    MM    MM    MM  MM 1014.4   9.8  11.5    MM   MM   MM    MM
2024 02 03 17 20 160  8.0 12.0   3.4    14   7.9 298 1014.3   9.8  11.5    MM   MM   MM    MM
2024 02 03 17 10 160  9.0 11.0   3.4    MM   7.9 298 1014.2   9.7  11.5    MM   MM   MM    MM
2024 02 03 17 00 160  9.0 11.0    MM    MM    MM  MM 1014.1   9.7  11.5    MM   MM +2.1    MM
2024 02 03 16 50 160  9.0 11.0   3.3    15   7.6 298 1014.0   9.6  11.5    MM   MM   MM    MM
2024 02 03 16 40 160  9.0 11.0    MM    MM    MM  MM 1013.9   9.6  11.5    MM   MM   MM    MM
2024 02 03 16 30 160  9.0 11.0    MM    MM    MM  MM 1013.8   9.6  11.5    MM   MM   MM    MM
2024 02 03 16 20 160  9.0 12.0   3.5    13   7.8 296 1013.6   9.5  11.5    MM   MM   MM    MM
2024 02 03 16 10 160  9.0 12.0   3.5    MM   7.8 296 1013.5   9.5  11.5    MM   MM   MM    MM
2024 02 03 16 00 160  9.0 12.0    MM    MM    MM  MM 1013.5   9.5  11.5    MM   MM +1.8    MM
2024 02 03 15 50 160 10.0 12.0   4.0    14   8.1 286 1013.3   9.5  11.5    MM   MM   MM    MM
2024 02 03 15 40 160 10.0 13.0   4.0    MM   8.1 286 1013.1   9.5  11.5    MM   MM   MM    MM
2024 02 03 15 30 160 10.0 14.0    MM    MM    MM  MM 1013.0   9.5  11.5    MM   MM   MM    MM
2024 02 03 15 20 160 10.0 13.0   3.6    11   7.6 297 1012.8   9.5  11.5    MM   MM   MM    MM
2024 02 03 15 10 160 10.0 13.0   3.6    MM   7.6 297 1012.7   9.5  11.5    MM   MM   MM    MM
2024 02 03 15 00 160 10.0 13.0    MM    MM    MM  MM 1012.5   9.5  11.5    MM   MM +1.2    MM
2024 02 03 14 50 160 10.0 13.0   4.1    13   8.1 281 1012.4   9.4  11.5    MM   MM   MM    MM
2024 02 03 14 40 160 10.0 14.0    MM    MM    MM  MM 1012.3   9.5  11.5    MM   MM   MM    MM
2024 02 03 14 30 160 10.0 14.0    MM    MM    MM  MM 1012.2   9.5  11.5    MM   MM   MM    MM
2024 02 03 14 20 160 10.0 14.0   4.2    14   8.4 296 1012.2   9.4  11.5    MM   MM   MM    MM
2024 02 03 14 10 160 11.0 14.0    MM    MM    MM  MM 1012.1   9.4  11.5    MM   MM   MM    MM
2024 02 03 14 00 170 10.0 13.0    MM    MM    MM  MM 1012.0   9.1  11.5    MM   MM +1.2    MM
2024 02 03 13 50 160 10.0 14.0   4.0    15   8.0 293 1012.0   9.3  11.5    MM   MM   MM    MM
2024 02 03 13 40 160 10.0 14.0    MM    MM    MM  MM 1012.0   9.2  11.5    MM   MM   MM    MM
2024 02 03 13 30 170 10.0 14.0    MM    MM    MM  MM 1011.9   9.4  11.5    MM   MM   MM    MM
2024 02 03 13 20 170  9.0 12.0   4.4    15   8.4 292 1011.8   9.4  11.5    MM   MM   MM    MM
2024 02 03 13 10 160 10.0 13.0   4.4    MM   8.4 292 1011.7   8.9  11.5    MM   MM   MM    MM
2024 02 03 13 00 170 10.0 14.0    MM    MM    MM  MM 1011.7   8.9  11.5    MM   MM +1.2    MM
2024 02 03 12 50 160 10.0 15.0   4.0    15   7.9 294 1011.6   8.7  11.5    MM   MM   MM    MM
2024 02 03 12 40 160 11.0 14.0   4.0    MM   7.9 294 1011.7   8.8  11.5    MM   MM   MM    MM
2024 02 03 12 30 160 11.0 14.0    MM    MM    MM  MM 1011.5   9.0  11.5    MM   MM   MM    MM
2024 02 03 12 20 160 10.0 15.0   4.5    13   8.3 305 1011.4   8.8  11.5    MM   MM   MM    MM
2024 02 03 12 10 170 11.0 14.0    MM    MM    MM  MM 1011.4   9.0  11.5    MM   MM   MM    MM
2024 02 03 12 00 170 11.0 15.0    MM    MM    MM  MM 1011.3   8.9  11.5    MM   MM +1.2    MM
2024 02 03 11 50 170 12.0 16.0   4.4    15   8.2 299 1011.2   9.0  11.5    MM   MM   MM    MM
2024 02 03 11 40 160 11.0 15.0    MM    MM    MM  MM 1011.1   9.3  11.5    MM   MM   MM    MM
2024 02 03 11 30 150 10.0 15.0    MM    MM    MM  MM 1011.0   9.3  11.5    MM   MM   MM    MM
2024 02 03 11 20 160 11.0 15.0   4.6    15   8.4 293 1010.9   9.1  11.5    MM   MM   MM    MM
2024 02 03 11 10 150 11.0 16.0    MM    MM    MM  MM 1010.9   8.9  11.5    MM   MM   MM    MM
2024 02 03 11 00 150 10.0 14.0    MM    MM    MM  MM 1010.8   8.9  11.5    MM   MM +1.0    MM
2024 02 03 10 50 150 11.0 15.0   4.6    14   8.5 288 1010.8   8.8  11.5    MM   MM   MM    MM
2024 02 03 10 40 150 11.0 16.0    MM    MM    MM  MM 1010.9   9.0  11.5    MM   MM   MM    MM
2024 02 03 10 30 160 10.0 15.0    MM    MM    MM  MM 1010.8   9.3  11.5    MM   MM   MM    MM
2024 02 03 10 20 160 10.0 15.0   5.0    14   8.8 293 1010.6   9.3  11.5    MM   MM   MM    MM
2024 02 03 10 10 160 10.0 14.0    MM    MM    MM  MM 1010.6   9.3  11.5    MM   MM   MM    MM
2024 02 03 10 00 160 10.0 14.0    MM    MM    MM  MM 1010.5   9.2  11.5    MM   MM +1.2    MM
2024 02 03 09 50 150 11.0 15.0   4.5    15   8.3 281 1010.2   9.1  11.5    MM   MM   MM    MM
2024 02 03 09 40 150 11.0 17.0    MM    MM    MM  MM 1010.3   9.1  11.5    MM   MM   MM    MM
2024 02 03 09 30 150 11.0 15.0    MM    MM    MM  MM 1010.2   9.0  11.5    MM   MM   MM    MM
2024 02 03 09 20 150 11.0 14.0   5.1    15   9.1 294 1010.1   9.0  11.5    MM   MM   MM    MM
2024 02 03 09 10 160 10.0 15.0   5.1    MM   9.1 294 1010.0   9.1  11.5    MM   MM   MM    MM
2024 02 03 09 00 150 10.0 15.0    MM    MM    MM  MM 1010.1   8.9  11.5    MM   MM +1.3    MM
2024 02 03 08 50 150 11.0 15.0   4.5    14   8.2 281 1010.1   8.8  11.5    MM   MM   MM    MM
2024 02 03 08 40 160 11.0 15.0   4.5    MM   8.2 281 1010.1   8.9  11.5    MM   MM   MM    MM
2024 02 03 08 30 170 11.0 14.0    MM    MM    MM  MM 1010.1   9.0  11.5    MM   MM   MM    MM
2024 02 03 08 20 160 10.0 16.0   4.9    15   9.0 291 1009.9   9.3  11.5    MM   MM   MM    MM
2024 02 03 08 10 150 10.0 15.0    MM    MM    MM  MM 1009.8   9.2  11.5    MM   MM   MM    MM
2024 02 03 08 00 160 10.0 15.0    MM    MM    MM  MM 1009.8   9.2  11.5    MM   MM +1.4    MM
2024 02 03 07 50 150 10.0 16.0   4.6    14   8.1 286 1009.8   9.2  11.5    MM   MM   MM    MM
2024 02 03 07 40 150 10.0 16.0    MM    MM    MM  MM 1009.6   9.2  11.5    MM   MM   MM    MM
2024 02 03 07 30 160 11.0 16.0    MM    MM    MM  MM 1009.7   9.2    MM    MM   MM   MM    MM
2024 02 03 07 20 170 10.0 14.0   4.6    14   8.6 284 1009.6   9.7  11.5    MM   MM   MM    MM
2024 02 03 07 10 170  9.0 14.0   4.6    MM   8.6 284 1009.6   9.5  11.5    MM   MM   MM    MM
2024 02 03 07 00 160 10.0 13.0    MM    MM    MM  MM 1009.3   9.4  11.5    MM   MM +1.4    MM
2024 02 03 06 50 170 10.0 15.0   4.3    15   8.2 289 1009.4   9.4  11.5    MM   MM   MM    MM
2024 02 03 06 40 200  8.0 11.0    MM    MM    MM  MM 1009.2   8.9  11.5    MM   MM   MM    MM
2024 02 03 06 30 210 11.0 16.0    MM    MM    MM  MM 1009.2   8.8  11.5    MM   MM   MM    MM
2024 02 03 06 20 200 10.0 15.0   4.2    16   8.2 288 1009.1   9.2  11.5    MM   MM   MM    MM
2024 02 03 06 10 190 11.0 14.0   4.2    MM   8.2 288 1009.0  10.0  11.5    MM   MM   MM    MM
2024 02 03 06 00 180 10.0 12.0    MM    MM    MM  MM 1008.8  10.3  11.5    MM   MM +1.3    MM
2024 02 03 05 50 180 10.0 12.0   3.9    15   7.9 282 1008.8  10.3  11.5    MM   MM   MM    MM
2024 02 03 05 40 190 10.0 13.0    MM    MM    MM  MM 1008.8  10.3  11.5    MM   MM   MM    MM
2024 02 03 05 30 180 10.0 12.0    MM    MM    MM  MM 1008.7  10.3  11.5    MM   MM   MM    MM
2024 02 03 05 20 160 10.0 12.0   3.9    16   7.8 289 1008.6  10.1  11.5    MM   MM   MM    MM
2024 02 03 05 10 160 10.0 13.0   3.9    MM   7.8 289 1008.5  10.0  11.5    MM   MM   MM    MM
2024 02 03 05 00 170 10.0 13.0    MM    MM    MM  MM 1008.4  10.2  11.5    MM   MM +1.2    MM
2024 02 03 04 50 170 10.0 13.0   3.8    15   7.8 288 1008.3  10.1  11.5    MM   MM   MM    MM
2024 02 03 04 40 180 10.0 14.0    MM    MM    MM  MM 1008.2  10.0  11.5    MM   MM   MM    MM
2024 02 03 04 30 190 10.0 13.0    MM    MM    MM  MM 1008.2  10.0  11.5    MM   MM   MM    MM
2024 02 03 04 20 190 10.0 14.0   3.7    14   7.5 283 1008.2  10.0  11.5    MM   MM   MM    MM
2024 02 03 04 10 190  9.0 12.0   3.7    MM   7.5 283 1008.1   9.7  11.5    MM   MM   MM    MM
2024 02 03 04 00 190 10.0 14.0    MM    MM    MM  MM 1007.9   9.7  11.5    MM   MM +1.2    MM
2024 02 03 03 50 200 10.0 13.0   3.5    15   7.6 294 1007.8  10.1  11.5    MM   MM   MM    MM
2024 02 03 03 40 190 10.0 13.0    MM    MM    MM  MM 1007.7  10.2  11.6    MM   MM   MM    MM
2024 02 03 03 30 190 10.0 13.0    MM    MM    MM  MM 1007.7  10.1  11.6    MM   MM   MM    MM
2024 02 03 03 20 180  8.0 10.0   3.8    14   7.8 298 1007.5   9.5  11.6    MM   MM   MM    MM
2024 02 03 03 10 180  9.0 14.0    MM    MM    MM  MM 1007.6   9.0  11.6    MM   MM   MM    MM
2024 02 03 03 00 190 10.0 13.0    MM    MM    MM  MM 1007.5   9.9  11.6    MM   MM +1.3    MM
2024 02 03 02 50 180 10.0 14.0   3.6    15   7.8 291 1007.4  10.1  11.6    MM   MM   MM    MM
2024 02 03 02 40 170  8.0 11.0   3.6    MM   7.8 291 1007.4   9.8  11.6    MM   MM   MM    MM
2024 02 03 02 30 180  9.0 11.0    MM    MM    MM  MM 1007.4   9.4  11.6    MM   MM   MM    MM
2024 02 03 02 20 180 10.0 14.0   3.5    12   7.3 297 1007.3   9.2  11.6    MM   MM   MM    MM
2024 02 03 02 10 180 11.0 15.0   3.5    MM   7.3 297 1007.2   9.3  11.6    MM   MM   MM    MM
2024 02 03 02 00 180 11.0 18.0    MM    MM    MM  MM 1007.2   9.6  11.6    MM   MM +1.3    MM
2024 02 03 01 50 190 10.0 12.0   3.4    15   7.1 299 1006.9   9.6  11.6    MM   MM   MM    MM
2024 02 03 01 40 180 10.0 14.0    MM    MM    MM  MM 1006.9   9.8  11.6    MM   MM   MM    MM
2024 02 03 01 30 180  9.0 12.0    MM    MM    MM  MM 1006.9   9.7  11.6    MM   MM   MM    MM
2024 02 03 01 20 180 10.0 13.0   3.5    13   7.6 302 1006.9   9.5  11.6    MM   MM   MM    MM
2024 02 03 01 10 180 10.0 15.0   3.5    MM   7.6 302 1006.8   9.4  11.6    MM   MM   MM    MM
2024 02 03 01 00 200 10.0 12.0    MM    MM    MM  MM 1006.7   9.7  11.6    MM   MM +1.2    MM
2024 02 03 00 50 180 11.0 14.0   3.6    13   7.4 281 1006.6   9.6  11.6    MM   MM   MM    MM
2024 02 03 00 40 190 10.0 13.0    MM    MM    MM  MM 1006.5  10.1  11.6    MM   MM   MM    MM
2024 02 03 00 30 190 10.0 13.0    MM    MM    MM  MM 1006.4  10.0  11.6    MM   MM   MM    MM
2024 02 03 00 20 190 10.0 15.0   3.4    14   7.2 295 1006.4   9.8  11.6    MM   MM   MM    MM
2024 02 03 00 10 180 10.0 13.0   3.4    MM   7.2 295 1006.2  10.2  11.6    MM   MM   MM    MM
2024 02 03 00 00 180 10.0 13.0    MM    MM    MM  MM 1006.2  10.1  11.6    MM   MM +0.7    MM
2024 02 02 23 50 180 10.0 13.0   3.4    12   7.2 273 1006.2   9.9  11.6    MM   MM   MM    MM
2024 02 02 23 40 180 10.0 13.0    MM    MM    MM  MM 1006.2  10.2  11.6    MM   MM   MM    MM
2024 02 02 23 20 200 10.0 13.0   3.9    12   8.1 284 1006.0  10.4  11.6    MM   MM   MM    MM
2024 02 02 23 10 190 10.0 14.0    MM    MM    MM  MM 1005.9  10.1  11.6    MM   MM   MM    MM
2024 02 02 23 00 180 11.0 14.0    MM    MM    MM  MM 1005.9   9.8  11.6    MM   MM +0.3    MM
2024 02 02 22 50 190  9.0 13.0   3.7    11   7.8 294 1005.8  10.2  11.6    MM   MM   MM    MM
2024 02 02 22 40 190  8.0 11.0    MM    MM    MM  MM 1005.8   9.7  11.6    MM   MM   MM    MM
2024 02 02 22 30 190  9.0 14.0    MM    MM    MM  MM 1005.8   9.3  11.6    MM   MM   MM    MM
2024 02 02 22 20 200 11.0 15.0   3.7    13   7.4 305 1005.7   9.9  11.6    MM   MM   MM    MM
2024 02 02 22 10 190 11.0 14.0    MM    MM    MM  MM 1005.6  10.1  11.6    MM   MM   MM    MM
2024 02 02 22 00 180 10.0 14.0    MM    MM    MM  MM 1005.5  10.1  11.6    MM   MM +0.0    MM
2024 02 02 21 50 190 11.0 13.0   3.7    14   7.5 310 1005.5  10.0  11.6    MM   MM   MM    MM
2024 02 02 21 40 200 10.0 13.0    MM    MM    MM  MM 1005.6  10.2  11.6    MM   MM   MM    MM
2024 02 02 21 30 210 10.0 12.0    MM    MM    MM  MM 1005.5  10.1  11.6    MM   MM   MM    MM
2024 02 02 21 20 190 10.0 13.0   3.5    14   7.4 311 1005.5  10.4  11.6    MM   MM   MM    MM
2024 02 02 21 10 190  9.0 11.0   3.5    MM   7.4 311 1005.5  10.1  11.6    MM   MM   MM    MM
2024 02 02 21 00 190  9.0 12.0    MM    MM    MM  MM 1005.5  10.1  11.6    MM   MM +0.7    MM
2024 02 02 20 50 200 10.0 13.0   3.6    12   7.4 310 1005.5  10.1  11.6    MM   MM   MM    MM
2024 02 02 20 40 200 10.0 15.0    MM    MM    MM  MM 1005.4   9.8  11.6    MM   MM   MM    MM
2024 02 02 20 30 200 10.0 12.0    MM    MM    MM  MM 1005.5   9.9  11.6    MM   MM   MM    MM
2024 02 02 20 20 200 10.0 13.0   3.8    15   7.4 305 1005.6   9.6  11.6    MM   MM   MM    MM
2024 02 02 20 10 180  9.0 12.0   3.8    MM   7.4 305 1005.6   9.9  11.6    MM   MM   MM    MM
2024 02 02 20 00 180  9.0 12.0    MM    MM    MM  MM 1005.6   9.6  11.6    MM   MM +1.6    MM
2024 02 02 19 50 170 11.0 15.0   3.7    15   7.5 295 1005.6   9.5  11.6    MM   MM   MM    MM
2024 02 02 19 40 160 11.0 14.0    MM    MM    MM  MM 1005.4   9.5  11.6    MM   MM   MM    MM
2024 02 02 19 30 170 11.0 15.0    MM    MM    MM  MM 1005.5   9.7  11.6    MM   MM   MM    MM
2024 02 02 19 20 190  9.0 12.0   3.8    15   8.0 308 1005.5   9.9  11.6    MM   MM   MM    MM
2024 02 02 19 10 190 10.0 13.0    MM    MM    MM  MM 1005.5   9.8  11.6    MM   MM   MM    MM
2024 02 02 19 00 200 10.0 13.0    MM    MM    MM  MM 1005.4   9.8  11.6    MM   MM +1.9    MM
2024 02 02 18 50 190  8.0 11.0   4.0    14   7.8 300 1005.3   9.8  11.6    MM   MM   MM    MM
2024 02 02 18 40 180  9.0 13.0   4.0    MM   7.8 300 1005.3   9.8  11.6    MM   MM   MM    MM
2024 02 02 18 30 170 10.0 13.0    MM    MM    MM  MM 1005.1   9.7  11.6    MM   MM   MM    MM
2024 02 02 18 20 190  9.0 11.0   3.7    15   7.5 316 1005.0  10.0  11.6    MM   MM   MM    MM
2024 02 02 18 10 200  9.0 12.0   3.7    MM   7.5 316 1004.9   9.8  11.6    MM   MM   MM    MM
